CredentialIdentifier,GradeLevelDescriptor,StateOfIssueStateAbbreviationDescriptor,CredentialFieldDescriptor,CredentialTypeDescriptor,ExpirationDate,IssuanceDate,Namespace,TeachingCredentialDescriptor,CertificationTitle,PersonId,SourceSystemDescriptor
754BAE1E-A0D8-4FDE-8978-D9A9B7020EAD,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,A87AE9C044E8444BA0F84DE32F3954FC,uri://ed-fi.org/SourceSystemDescriptor#State
75C104BF-F989-4D72-B968-319651DE622B,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,FEA8B7AC595945299C4A2293413835C7,uri://ed-fi.org/SourceSystemDescriptor#State
75E42CE3-FF4B-47E0-BFE5-F8032C41C355,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,32E86CA1782D47C48CC4EF29FD757D29,uri://ed-fi.org/SourceSystemDescriptor#State
7603FA63-559D-494A-B068-FF0B489C7AB3,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Life and Physical Sciences,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,9FE8AD5F66364444879C1A1D208D4B9A,uri://ed-fi.org/SourceSystemDescriptor#State
7635F306-73ED-49A5-A15A-70896BE69D67,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,4AA4B986C10E44C5B6532FD5B3694C27,uri://ed-fi.org/SourceSystemDescriptor#State
76D679FE-090C-4811-A779-DCF0E7BE8438,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#History,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,489CBCF7F7CC42A4875ADDCA6E2A5541,uri://ed-fi.org/SourceSystemDescriptor#State
76F9F1EB-4458-46B2-9AEE-DB28AB76072E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,AF6ED6F0DD714B2E97CC65BAD4D704D7,uri://ed-fi.org/SourceSystemDescriptor#State
789252D3-6D6F-48BA-8E3D-55CF839AC6AF,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/10/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,2DE0F80DC9164A7CB9C9F89EAA0477BE,uri://ed-fi.org/SourceSystemDescriptor#State
7985055F-C5E9-404E-B916-107DB5501423,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Languages Other Than English - Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/28/2023,1/22/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,EAE061A38645403CA94E86A7308C3DD0,uri://ed-fi.org/SourceSystemDescriptor#State
79EF6B2E-A5B0-49A8-AD98-55B739DDDE07,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/28/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,D73EC10713454CBC8A8BA1EE29715EB5,uri://ed-fi.org/SourceSystemDescriptor#State
7A236469-97AF-448E-8B6B-AEFDAB2507A8,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Art,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F910319B0F004C4898930443C5699BC0,uri://ed-fi.org/SourceSystemDescriptor#State
7A83F858-9A09-4E38-9730-36B2F773949C,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#History,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/6/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,ECE62C7E6891411AAB090AAD92F0D1F2,uri://ed-fi.org/SourceSystemDescriptor#State
7B6F66E0-B4BE-42AF-9127-A2C90983D556,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Art,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/28/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,AC5D5AF045AE4CF8926F205F76140E1F,uri://ed-fi.org/SourceSystemDescriptor#State
7B8FB2B1-0D10-4E21-ACC1-49413E25CA50,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/4/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,2A12873F87F646E69F5F850999DB7313,uri://ed-fi.org/SourceSystemDescriptor#State
7B99F69F-5534-4AEB-BE76-79DDB8E052D0,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F6C9F465A1D24F59BD3C6B4252B41F07,uri://ed-fi.org/SourceSystemDescriptor#State
7C059CD6-30E5-454B-9E6D-BAB44201F317,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,89381B0454C1495EBB4018F1A9D3EAC4,uri://ed-fi.org/SourceSystemDescriptor#State
7CB759B2-EF3B-4857-99D9-534334728FD9,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/30/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E3CE76663639486986F0EA81073C1419,uri://ed-fi.org/SourceSystemDescriptor#State
7CF53CBB-1850-4AFD-B660-544C022D0952,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English Language Arts and Reading,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/3/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,6F7E5957796247CAAFC872779F6F934C,uri://ed-fi.org/SourceSystemDescriptor#State
7D4D13FA-CB27-4B8F-9A0C-29747EA3F88F,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Physical Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,9A049B454B744446B7BD22F27E62256F,uri://ed-fi.org/SourceSystemDescriptor#State
7E9D1B25-ED64-44F4-ABA8-400914FA69DD,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Social Studies,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,A53E16EA3E8D4E778E3D1C58831B4A89,uri://ed-fi.org/SourceSystemDescriptor#State
7F97AFF0-C9B1-4CA9-B163-BD41B355A854,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,7471524CDB9D449E9DD89733EFA285C7,uri://ed-fi.org/SourceSystemDescriptor#State
7FEED3C5-A190-4DBA-988B-4CFA4D9F9788,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/14/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,D4694377178E4F7B88BF925519082794,uri://ed-fi.org/SourceSystemDescriptor#State
80162273-E914-49D2-82C4-5C821F88CB54,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Special Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/1/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,D52536C80E9748FE981FB53B14E23063,uri://ed-fi.org/SourceSystemDescriptor#State
80C9A662-7945-4378-9B3E-0953F76C7204,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/18/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,B752D95FB3754A688C72E92C1F5A6B60,uri://ed-fi.org/SourceSystemDescriptor#State
80CE9EC8-6C26-469A-9C17-018C3785AF8F,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,D9DE98A3A44C4B7EAB7E0C769EDA5F2E,uri://ed-fi.org/SourceSystemDescriptor#State
81143A3C-FF12-43D8-9A1C-98A6A2A0122F,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/24/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,FEA3842418484022AF5463DFD13909F5,uri://ed-fi.org/SourceSystemDescriptor#State
825F5797-68DB-482C-A7CA-FE7CBB51282B,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Science,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,315D1275EC0D4D68833AFA22CDD5D6EA,uri://ed-fi.org/SourceSystemDescriptor#State
835CFDB0-7B22-4A29-8B5A-CDC9F53DD6D2,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English Language Arts and Reading/Social Studies,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/21/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,2C866E280E2E4123973424EAE7E62179,uri://ed-fi.org/SourceSystemDescriptor#State
83A1AEE2-091D-4F97-B8C0-F4C0C0F5C613,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,9B2CB15DFF214F449118AE178F449CB8,uri://ed-fi.org/SourceSystemDescriptor#State
83E44BF9-0AA5-46DA-9323-CE7D88AD4B97,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/16/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,9725A1B6C910453B9BADC1867E5A9A4B,uri://ed-fi.org/SourceSystemDescriptor#State
84B6598E-9FD6-4D7B-9DC4-CC37A5F1E18D,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Special Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,FCEF335ACC744CB3B8BCA6E141E1F331,uri://ed-fi.org/SourceSystemDescriptor#State
84CA8652-CA46-4C01-916C-F578BE28E1C2,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,78BAF0690D54494E8084DAFFAE0FE715,uri://ed-fi.org/SourceSystemDescriptor#State
8525733B-B593-4A07-B0BF-FC1641189819,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,7CDE038A661A4A55B0EA2F8E8973C8FE,uri://ed-fi.org/SourceSystemDescriptor#State
8578812D-42AD-40FC-8705-FEB68A03224F,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F3C51323403A4BADA849957FF2800FB6,uri://ed-fi.org/SourceSystemDescriptor#State
859B6A78-6FE6-4264-97F0-579A4583B148,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,267DEFB620E544EAA9897428EE707477,uri://ed-fi.org/SourceSystemDescriptor#State
863916AE-C1BF-4BE9-9750-867E8EC965AB,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Special Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/27/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,06752CB0CD954F7CB524DCE448DCDD3B,uri://ed-fi.org/SourceSystemDescriptor#State
8657FC5C-82ED-4154-A6FA-52193F002EB5,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English as a Second Language Supplemental,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2022,1/19/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,9E50D383A7FC4E63A94AADFB8F44AF10,uri://ed-fi.org/SourceSystemDescriptor#State
87C89B4E-53F9-422E-A017-CD462AA3EA9E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English as a Second Language Supplemental,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,00C3EB996B3742C4B252E711E16762D1,uri://ed-fi.org/SourceSystemDescriptor#State
895BBC8D-5FBF-40AA-90DD-F6663468F27A,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,57E3B53CB7F5435FA5357CB80B576DE2,uri://ed-fi.org/SourceSystemDescriptor#State
89D61228-132F-4F59-A43C-01A88930B9F1,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/11/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,36924DE0551F4EE6A42225C293C15070,uri://ed-fi.org/SourceSystemDescriptor#State
8AA45E49-A0AD-4A09-9CF8-A07889D22D71,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Educational Aide I,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2020,1/30/2018,uri:/univ.edu/Credential/State,uri://tpdm.ed-fi.org/TeachingCredentialDescriptor#Educational Aide,State,CDC5F90498294F64BB44D7A0DEE642A2,uri://ed-fi.org/SourceSystemDescriptor#State
8BEF767C-D9E5-4727-BBC5-29B1AD9A008C,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F39627B32A3E42A59A97C4F503BD690A,uri://ed-fi.org/SourceSystemDescriptor#State
8C00EDF7-6758-4993-835A-209476CB5990,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,8B530A20192D4FE1BDA1B7B10C982FF9,uri://ed-fi.org/SourceSystemDescriptor#State
8C84D9D4-4BA4-4656-A6A2-D04496935268,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Music,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,2E99740EC00645EFB2582693BE70D343,uri://ed-fi.org/SourceSystemDescriptor#State
8C8BC80B-A044-407D-9CD0-22E1542E0708,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/16/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,98FC8C9A7AF048539892C19554F39926,uri://ed-fi.org/SourceSystemDescriptor#State
8D4964FA-2F12-49F0-98A6-B526222D7346,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Special Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/13/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,544EFB47C95848CF81A3CE72DA21AC5A,uri://ed-fi.org/SourceSystemDescriptor#State
8D66E1FF-EE3F-4AE0-88E5-1146159F67DA,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (1-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Elementary English as a Second Language,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2018,1/8/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Emergency,State,DEC7135430784593908D70B2A446A9A7,uri://ed-fi.org/SourceSystemDescriptor#State
8E153F37-F710-43AB-8102-9943320000FA,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Physical Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,87F63623A9B7407D92C28CBC97F399C8,uri://ed-fi.org/SourceSystemDescriptor#State
8E39563A-00FC-4CAE-9CE5-E316B8A28451,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English Language Arts and Reading,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,341C12E347ED44B0BCC5B49B608D9443,uri://ed-fi.org/SourceSystemDescriptor#State
8E4F4119-B0BF-4E66-8E1E-1768EB1BC28D,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/16/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,138252FCAD83457294FB84F51F34BEFE,uri://ed-fi.org/SourceSystemDescriptor#State
8E6A3028-FD5D-45B0-A593-6FA91E03375F,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2018,1/21/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,91491879A07149A7A2CF2F99268C76FE,uri://ed-fi.org/SourceSystemDescriptor#State
